alunoid,campus,curso,anoingresso,periodoingresso,dataconclusao,forma_acesso_seletivo,rendabruta,ira,modalidade,genero,raca,idade,ficou_tempo_sem_estudar,razao_ausencia_educacional,quantidade_computadores,exclusivo_rede_publica,companhia_domiciliar,mae_nivel_escolaridade,pai_nivel_escolaridade,quantidade_notebooks,estado_civil,qtd_filhos,tipo_area_residencial,trabalha,situacao,pontuacao_seletivo,percentual_frequencia,reprovacoes,idioma
115108,CAX,Caxias - Bacharelado em Zootecnia,2019,2,,COT,900.0,6.33,Bacharelado,M,Parda,22,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Trancada,,96,7,False
114992,BTC,Buriticupu -  Bacharelado em Administração - Noturno,2019,2,,COT,1040.0,5.13,Bacharelado,M,Preta,24,False,,0.0,False,Cônjuge,Ensino médio completo,Não sei informar,0.0,União Estável,0,Urbano,Empresa privada,Matriculado,,83,9,False
60585,COD,Bacharelado em Agronomia,2015,1,2020-11-24,CON,2385.0,8.32,Bacharelado,M,Parda,25,False,,0.0,False,Outro,Ensino superior completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Formado,,100,0,False
126737,MTC,Engenharia Mecânica Industrial,2020,1,,CON,3373.0,4.58,Bacharelado,M,PARDA,24,False,,1.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,90,8,True
102902,CAX,Caxias - Licenciatura em Química,2018,2,,CON,0.0,1.08,Licenciatura,M,Preta,23,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Cancelamento Compulsório,,79,7,False
61198,MTC,Licenciatura em Física,2015,1,,CON,954.0,5.74,Licenciatura,M,Parda,26,False,,0.0,False,Mãe,Ensino médio completo,Ensino superior incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,100,0,True
63366,MTC,Engenharia Civil,2015,2,,,2651.0,5.19,Bacharelado,M,Parda,24,False,,0.0,False,Mãe,Ensino superior completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Trancada,,100,0,False
117490,MTC,Engenharia Mecânica Industrial,2019,2,,CON,1212.0,8.0,Bacharelado,M,Parda,22,False,,0.0,False,Mãe,Ensino superior incompleto,Ensino médio incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,97,1,False
117492,MTC,Engenharia Mecânica Industrial,2019,2,,COT,7700.0,1.78,Bacharelado,M,Parda,33,False,,0.0,False,Outro,Ensino superior completo,Ensino médio completo,0.0,Solteiro(a),1,Urbano,Serviço público,Matriculado,,76,10,False
119162,CAX,Caxias - Licenciatura em Matemática,2020,1,,CON,0.0,1.33,Licenciatura,M,Amarela,22,False,,,False,Mãe,Ensino fundamental incompleto,Ensino superior completo,,Solteiro(a),0,Urbano,Autônomo,Evasão,,97,4,True
154903,ITZ,Licenciatura em Física - Imperatriz,2022,1,,CON,6200.0,0.0,Licenciatura,M,Branca,18,False,,0.0,False,Pais,Ensino superior completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,68,0,False
136955,CAX,Caxias - Bacharelado em Ciência da Computação,2021,1,,CON,4500.0,4.7,Bacharelado,M,Preta,19,False,,0.0,False,Pais,Pós-gradução completa,Pós-gradução completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,96,6,True
117424,MTC,Engenharia Elétrica Industrial,2019,2,,COT,4500.0,8.19,Bacharelado,M,Parda,21,False,,,False,Pais,Ensino médio completo,Ensino médio completo,,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,95,1,True
154191,COD,Bacharelado em Agronomia,2022,1,,COT,0.0,0.0,Bacharelado,M,Parda,18,False,,0.0,False,Sozinho,Ensino fundamental completo,Ensino fundamental completo,,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,92,0,False
83542,MTC,Licenciatura em Física,2017,1,,,1917.81,5.36,Licenciatura,M,Parda,24,False,,0.0,False,Parentes,Ensino médio incompleto,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Cancelado,,100,0,False
125405,CAX,Caxias - Bacharelado em Ciência da Computação,2020,1,,CON,5000.0,7.76,Bacharelado,M,Branca,24,False,,1.0,False,Sozinho,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,98,2,True
86925,ITZ,Bacharelado em Engenharia Elétrica  Imperatriz,2017,2,,CON,0.0,4.78,Bacharelado,M,Parda,22,False,,0.0,False,Parentes,Ensino médio completo,Pós-gradução completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Trancada,,100,0,True
97818,SRM,GRADUAÇÃO EM AGRONOMIA,2018,1,,COT,0.0,5.83,Bacharelado,M,Parda,23,False,,0.0,False,Pais,Ensino médio incompleto,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Autônomo,Evasão,,90,5,False
144681,BDC,Curso de Bacharelado em Administração,2021,2,,CON,0.0,6.57,Bacharelado,M,Parda,19,False,,0.0,False,Sozinho,Não Estudou,Não Estudou,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,80,1,False
151578,MTC,Licenciatura em Química,2022,1,,CON,3021.92,0.0,Licenciatura,M,Branca,18,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,97,0,True
103076,MTC,Engenharia Mecânica Industrial,2018,2,,CON,723.76,5.79,Bacharelado,M,Parda,27,False,,,False,Avó,Ensino superior completo,Ensino médio completo,,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,78,5,False
82750,CAX,Caxias - Licenciatura em Química,2017,2,,CON,0.0,7.24,Licenciatura,M,Preta,26,False,,0.0,False,Sozinho,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Empresa privada,Trancado Voluntariamente,,99,1,False
139872,MTC,Engenharia Civil,2021,1,,CON,0.0,8.05,Bacharelado,M,Parda,21,False,,0.0,False,Pai,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,95,1,False
139575,SIN,Bacharelado em Engenharia da Computação,2021,1,,COT,0.0,8.63,Bacharelado,M,Parda,19,False,,1.0,False,Pais,Ensino fundamental completo,Ensino fundamental completo,,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,98,0,True
61030,CAX,Caxias - Bacharelado em Ciência da Computação,2015,1,,CON,2048.0,7.56,Bacharelado,M,PARDA,25,False,,0.0,False,Avó,Não sei informar,Não sei informar,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,98,1,False
126808,MTC,Licenciatura em Matemática,2020,1,,CON,1212.0,8.58,Licenciatura,M,Parda,21,False,,1.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,97,0,False
113672,MTC,Engenharia Civil,2019,1,,CON,998.0,7.35,Bacharelado,M,Amarela,25,False,,0.0,False,Outro,Ensino fundamental incompleto,Não sei informar,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,95,5,False
99085,MTC,Engenharia Elétrica Industrial,2018,1,,CON,0.0,6.32,Bacharelado,M,Branca,24,False,,,False,Pais,Pós-gradução completa,Ensino médio completo,,Solteiro(a),0,Urbano,Nunca trabalhou,Trancado Voluntariamente,,94,6,False
85865,TMN,Curso de Licenciatura em Ciências Biológicas,2017,2,,CON,1381.0,6.31,Licenciatura,M,Preta,26,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Trancada,,95,0,False
112518,COD,Licenciatura em Ciências Agrárias,2019,1,,CON,1045.0,4.94,Licenciatura,M,Parda,25,False,,0.0,False,Avó,Não sei informar,Não sei informar,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Cancelado,,91,10,False
154850,COD,Bacharelado em Agronomia,2022,1,,CON,1200.0,0.0,Bacharelado,M,Parda,25,False,,0.0,False,Avó,Ensino fundamental completo,Não Estudou,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,98,0,False
112455,COD,Licenciatura em Ciências Biológicas,2019,1,,COT,0.0,7.27,Licenciatura,M,Preta,22,False,,0.0,False,Mãe,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Trancado Voluntariamente,,97,2,False
152751,SIN,Santa Inês - Licenciatura em Física,2022,1,,CON,0.0,0.0,Licenciatura,M,Parda,20,False,,,False,Pai,Ensino fundamental incompleto,Ensino fundamental incompleto,,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,100,0,False
103070,MTC,Engenharia Mecânica Industrial,2018,2,,CON,0.0,5.87,Bacharelado,M,Parda,22,False,,0.0,False,Avó,Não sei informar,Não sei informar,0.0,Solteiro(a),0,Rural,Nunca trabalhou,Matriculado,,86,15,True
82225,ITZ,Licenciatura em Física - Imperatriz,2017,1,,CON,1500.0,7.48,Licenciatura,M,Branca,22,False,,1.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Trabalho informal/Bico,Trancada,,95,0,True
69963,SJP,Sjp - Bacharelado em Administração - Superior,2016,1,,CON,2090.0,7.07,Bacharelado,M,Parda,25,False,,0.0,False,Cônjuge,Ensino fundamental completo,Não sei informar,1.0,Solteiro(a),0,Urbano,Trabalha com vínculo empregatício,Matriculado,,98,0,False
154156,MTC,Licenciatura em Física,2022,1,,CON,30.0,0.0,Licenciatura,M,Branca,18,False,,1.0,False,Pais,Ensino médio completo,Ensino médio completo,,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,57,0,False
87202,BAR,Barreirinhas - Licenciatura em Ciências Biológicas,2017,2,,CON,5100.0,8.91,Licenciatura,M,Parda,23,False,,0.0,False,Mãe,Ensino médio completo,Ensino fundamental incompleto,2.0,Solteiro(a),0,Rural,Trabalha com vínculo empregatício,Matriculado,,99,0,False
121209,BTC,Buriticupu - Licenciatura em Biologia Enem - Noturno,2020,2,,COT,0.0,6.82,Licenciatura,M,Parda,30,False,,0.0,False,Pais,Ensino fundamental incompleto,Ensino fundamental incompleto,1.0,Solteiro(a),0,Urbano,Trabalha com vínculo empregatício,Matriculado,,98,3,False
113668,MTC,Engenharia Civil,2019,1,,CON,2300.0,6.8,Bacharelado,M,Parda,21,False,,1.0,False,Mãe,Ensino médio completo,Ensino superior incompleto,0.0,Solteiro(a),0,Urbano,Empresa privada,Matriculado,,96,5,False
127284,CNT,Bacharelado em Administração,2020,1,,CON,0.0,2.93,Bacharelado,M,Parda,21,False,,0.0,False,Pais,Ensino superior completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,90,3,False
155039,TMN,Curso de Licenciatura em Ciências Biológicas,2022,1,,COT,600.0,0.0,Licenciatura,M,Parda,21,False,,0.0,False,Parentes,Ensino fundamental incompleto,Não Estudou,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,100,0,False
114329,MTC,Licenciatura em Física,2019,1,,COT,1100.0,5.07,Licenciatura,M,Preta,22,False,,0.0,False,Tios,Ensino médio incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,84,10,False
19721,MTC,Engenharia Mecânica Industrial,2010,2,,CON,3100.0,5.33,Bacharelado,M,Branca,30,False,,,False,Sozinho,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,96,0,True
83833,MTC,Engenharia Mecânica Industrial,2017,1,,CON,1400.0,3.39,Bacharelado,M,Parda,23,False,,0.0,False,Parentes,Ensino médio completo,Ensino médio completo,2.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,100,0,True
73766,ITZ,Bacharelado em Engenharia Elétrica  Imperatriz,2016,2,,COT,0.0,5.95,Bacharelado,M,Parda,25,False,,0.0,False,Cônjuge,Ensino fundamental incompleto,Ensino fundamental incompleto,1.0,Casado(a),0,Urbano,Trabalho informal/Bico,Matriculado,,98,0,True
63714,CAX,Caxias - Licenciatura em Ciências Biológicas,2015,2,2019-07-26,CON,900.0,8.79,Licenciatura,M,Parda,28,False,,0.0,False,Mãe,Ensino superior completo,Ensino médio incompleto,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Formado,,100,0,False
69471,MTC,Engenharia Civil,2016,1,,COT,998.0,7.06,Bacharelado,M,Parda,26,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,91,0,False
110753,ZDC,Licenciatura em Matemática,2019,1,,CON,321.0,8.2,Licenciatura,M,Parda,21,False,,0.0,False,Parentes,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Cancelamento por Desligamento,,95,0,False
112760,COD,Bacharelado em Agronomia,2019,1,,COT,509.0,5.46,Bacharelado,M,Parda,21,False,,0.0,False,Pais,Alfabetizado,Alfabetizado,0.0,Solteiro(a),0,Urbano,Trabalha com vínculo empregatício,Matriculado,,89,14,False
154433,MAR,Licenciatura em Ciências Agrárias,2022,1,,COT,500.0,0.0,Licenciatura,M,Parda,18,False,,0.0,False,Parentes,Ensino fundamental incompleto,Ensino fundamental incompleto,1.0,Solteiro(a),0,Rural,Autônomo,Matriculado,,92,0,False
99020,SJP,Bacharelado em Administração,2018,1,,CON,900.0,7.81,Bacharelado,M,BRANCA,27,False,,0.0,False,Pais,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Matrícula Vínculo Institucional,,89,2,False
49924,ITZ,Licenciatura em Física - Imperatriz,2014,1,2020-01-10,CON,1000.51,7.96,Licenciatura,M,Parda,26,False,,1.0,False,Pais,Ensino superior incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Formado,,100,0,False
126999,MTC,Engenharia Elétrica Industrial,2020,1,,CON,2545.0,0.41,Bacharelado,M,Parda,23,False,,,False,Tios,Ensino fundamental completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Cancelamento Compulsório,,63,5,False
120054,BTC,Buriticupu - Licenciatura em Biologia Enem - Noturno,2020,2,,COT,1075.0,4.95,Licenciatura,M,Parda,24,False,,0.0,False,Mãe,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Rural,Trabalho informal/Bico,Matriculado,,91,8,False
137408,MTC,Engenharia Civil,2021,1,,COT,607.0,8.11,Bacharelado,M,Branca,20,False,,,False,Pais,Ensino médio incompleto,Ensino médio completo,,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,98,1,False
110918,COD,Bacharelado em Agronomia,2019,1,,CON,12000.0,8.32,Bacharelado,M,Branca,20,False,,0.0,False,Parentes,Ensino fundamental incompleto,Ensino superior completo,1.0,União Estável,0,Rural,Nunca trabalhou,Cancelado,,97,0,False
50150,CAX,Caxias - Licenciatura em Química,2014,1,2018-02-22,COT,1000.0,8.22,Licenciatura,M,Parda,27,False,,0.0,False,Pais,Ensino médio completo,Alfabetizado,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Formado,,100,0,True
140070,MTC,Engenharia Elétrica Industrial,2021,1,,COT,0.0,5.45,Bacharelado,M,Parda,20,False,,0.0,False,Sozinho,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,92,4,True
144722,BAR,Barreirinhas - Licenciatura em Ciências Biológicas,2021,2,,COT,0.0,8.98,Licenciatura,M,Parda,20,False,,,False,Sozinho,Ensino médio completo,Ensino fundamental completo,,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,96,0,False
111041,ITZ,Bacharelado em Ciência da Computação Imperatriz,2019,1,,CON,0.0,9.11,Bacharelado,M,Parda,20,False,,,False,Tios,Ensino fundamental completo,Ensino fundamental completo,,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,99,0,True
139855,MTC,Licenciatura em Física,2021,1,,CON,3821.0,8.22,Licenciatura,M,Amarela,22,False,,1.0,False,Pais,Ensino fundamental completo,Ensino médio completo,,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,95,0,False
121084,MAR,Licenciatura em Ciências Agrárias,2020,1,,COT,700.0,0.0,Licenciatura,M,Preta,21,False,,0.0,False,Tios,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Rural,Nunca trabalhou,Cancelado,,100,0,False
102193,SJR,Graduação Tecnológica em Processos Gerenciais,2018,2,,CON,2865.02,4.79,Tecnologia,M,Parda,24,False,,0.0,False,Cônjuge,Ensino fundamental completo,Ensino médio completo,0.0,Casado(a),1,Urbano,Trabalho informal/Bico,Matriculado,,70,8,False
36879,MTC,Licenciatura em Biologia,2013,1,,CON,0.0,7.97,Licenciatura,M,Parda,26,False,,0.0,False,Pais,Ensino médio completo,Ensino fundamental completo,1.0,Solteiro(a),0,Urbano,Trabalha com vínculo empregatício,Matriculado,,100,0,True
125308,MAR,Licenciatura em Ciências Agrárias,2020,1,,CON,1920.0,5.49,Licenciatura,M,Parda,20,False,,0.0,False,Pais,Ensino superior completo,Ensino médio completo,0.0,Solteiro(a),0,Rural,Não está trabalhando,Matriculado,,90,10,False
31350,MTC,Engenharia Civil,2012,1,2018-05-15,,7000.0,8.58,Bacharelado,M,Branca,27,False,,0.0,False,Amigo(s),Ensino superior completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Não está trabalhando,Formado,,100,0,True
116566,ITZ,Bacharelado em Ciência da Computação Imperatriz,2019,2,,CON,30.0,3.74,Bacharelado,M,Branca,26,False,,1.0,False,Mãe,Pós-gradução completa,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Autônomo,Matriculado,,93,9,False
73822,MTC,Engenharia Elétrica Industrial,2016,2,,CON,0.0,7.95,Bacharelado,M,Parda,26,False,,0.0,False,Mãe,Ensino fundamental incompleto,Não sei informar,1.0,Solteiro(a),0,Urbano,Trabalha com vínculo empregatício,Trancada,,100,0,False
137557,MTC,Engenharia Elétrica Industrial,2021,1,,COT,2000.0,0.0,Bacharelado,M,Parda,26,False,,0.0,False,Mãe,Alfabetizado,Não sei informar,1.0,Solteiro(a),0,Urbano,Empresa privada,Matriculado,,100,5,True
73772,MTC,Engenharia Elétrica Industrial,2016,2,,COT,1920.0,7.49,Bacharelado,M,Parda,24,False,,,False,Pais,Ensino superior completo,Ensino fundamental incompleto,,Solteiro(a),0,Urbano,Não está trabalhando,Matriculado,,99,0,True
140146,MTC,Engenharia Civil,2021,1,,COT,1297.75,8.11,Bacharelado,M,Preta,21,False,,0.0,False,Mãe,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,96,1,False
51453,COD,Bacharelado em Agronomia,2012,1,,CON,3000.0,7.71,Bacharelado,M,Branca,36,False,,1.0,False,Sozinho,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Trabalha com vínculo empregatício,Matriculado,,100,0,True
114162,MTC,Engenharia Elétrica Industrial,2019,1,,CON,1400.0,0.0,Bacharelado,M,Parda,24,False,,,False,Mãe,Ensino médio completo,Ensino médio completo,,Solteiro(a),0,Urbano,Não está trabalhando,Cancelado,,100,0,True
112787,COD,Licenciatura em Ciências Agrárias,2019,1,,CON,300.0,4.68,Licenciatura,M,Parda,22,False,,0.0,False,Sozinho,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,70,17,True
69784,MTC,Engenharia Civil,2016,1,,COT,1012.0,8.05,Bacharelado,M,Parda,26,False,,0.0,False,Parentes,Ensino médio completo,Ensino médio completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Concludente,,100,0,False
68870,BTC,Buriticupu - Licenciatura em Matemática Enem,2016,2,,COT,1137.0,5.19,Licenciatura,M,Parda,25,False,,0.0,False,Outro,Ensino médio completo,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Não está trabalhando,Trancada,,100,0,True
113145,CAX,Caxias - Bacharelado em Ciência da Computação,2019,1,,COT,1594.69,8.36,Bacharelado,M,Parda,21,False,,0.0,False,Amigo(s),Ensino médio completo,Não sei informar,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,97,1,False
125283,SJP,Bacharelado em Administração,2020,1,,CON,150.0,6.04,Bacharelado,M,Preta,22,False,,0.0,False,Outro,Ensino fundamental incompleto,Não Estudou,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,97,5,False
125714,CCH,Licenciatura em Artes Visuais,2020,1,,COT,750.0,0.51,Licenciatura,M,Parda,21,False,,0.0,False,Avó,Ensino médio completo,Ensino fundamental completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Jubilado,,76,8,False
127830,MTC,Engenharia Civil,2020,1,,CON,3800.0,7.44,Bacharelado,M,Parda,23,False,,1.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,97,1,False
137589,COD,Licenciatura em Matemática,2021,1,,CON,400.0,6.8,Licenciatura,M,PRETA,20,False,,0.0,False,Pais,Ensino fundamental incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,87,3,False
139880,ITZ,Licenciatura em Física - Imperatriz,2021,1,,CON,1200.0,8.12,Licenciatura,M,Parda,22,False,,0.0,False,Cônjuge,Ensino fundamental incompleto,Não conhece,1.0,Casado(a),0,Urbano,Estágio ou bolsa,Matriculado,,96,0,False
93715,MAR,Licenciatura em Ciências Agrárias,2018,1,,COT,1000.0,0.0,Licenciatura,M,Parda,22,False,,0.0,False,Mãe,Ensino médio completo,Não sei informar,1.0,Solteiro(a),0,Rural,Nunca trabalhou,Cancelado,,100,0,False
125536,COD,Licenciatura em Ciências Biológicas,2020,1,,COT,600.0,6.4,Licenciatura,M,Parda,20,False,,0.0,False,Pais,Ensino médio incompleto,Ensino fundamental incompleto,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Trancada,,98,3,False
69391,CCH,Licenciatura em Artes Visuais,2016,1,,COT,400.0,6.87,Licenciatura,M,Preta,25,False,,0.0,False,Sozinho,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Rural,Não está trabalhando,Matriculado,,90,0,False
144138,ITZ,Bacharelado em Engenharia Elétrica  Imperatriz,2021,2,,CON,1345.31,9.45,Bacharelado,M,Parda,18,False,,0.0,False,Pai,Ensino superior incompleto,Pós-gradução completa,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,100,0,True
81780,COD,Licenciatura em Ciências Agrárias,2017,1,,,400.0,0.0,Licenciatura,M,Parda,22,False,,0.0,False,Mãe,Ensino fundamental incompleto,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Cancelado,,100,0,False
139721,ITZ,Bacharelado em Ciência da Computação Imperatriz,2021,1,,CON,2841.0,9.34,Bacharelado,M,PARDA,20,False,,0.0,False,Pais,Ensino médio completo,Ensino superior completo,1.0,Solteiro(a),0,Urbano,Nunca trabalhou,Matriculado,,97,0,False
69928,MTC,Licenciatura em Matemática,2016,1,,,1039.0,5.42,Licenciatura,M,Parda,26,False,,1.0,False,Pais,Ensino médio completo,Ensino médio completo,0.0,Solteiro(a),0,Urbano,Nunca trabalhou,Evasão,,93,0,False
